GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",21486801,22280063,23008524,24035751,24077348,25422765,26240673,27737048,29830031,30365408,32883471,32625186,31322787,31875196,32512650,33522758,35748473,38743134,39540532,40244569,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",21844874,22602400,23330674,24335691,24436848,25883323,26743733,28282687,30350526,30909792,33440343,33224780,32025876,32483170,33183251,34168043,36432686,39418256,40207327,40940725,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",-50110,-134876,-205691,-310811,-271138,-45089,-54357,-50477,-222966,-97297,-41766,-20528,-64727,-35043,-24616,26902,12608,79006,85908,33269,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",-56967,-141797,-212590,-318004,-278283,-52477,-62167,-59458,-232551,-107690,-54752,-33892,-76781,-47464,-37501,13625,-1501,64943,72625,19683,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",6857,6921,6899,7193,7146,7388,7810,8981,9586,10394,12987,13365,12055,12421,12885,13277,14110,14063,13283,13586,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",176283,190312,202345,214491,202899,218605,232090,260829,340178,404776,417470,393804,348825,347180,366546,426104,294871,361714,305108,280207,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",77926,85562,97575,97335,114666,138661,153023,174708,249706,314665,319498,282786,232336,234617,242699,286306,138970,181840,144686,129409,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",87344,93013,92514,101732,78651,67328,66513,70292,74434,72389,79576,89555,93806,91378,103241,112064,122650,129788,110491,100809,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",11013,11738,12256,15423,9582,12616,12554,15828,16039,17722,18396,21464,22684,21185,20606,27734,33251,50086,49931,49990,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",1287378,1266010,1263499,1229139,1282225,1369826,1173333,963164,966208,1076174,1965131,2097841,2131061,2065640,2061171,1973047,1989732,2059332,2083518,2116183,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",142403,158300,175967,189809,175466,186284,187802,202485,204686,197044,204301,193150,187829,185436,183046,189765,198737,214967,206938,212984,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",2075477,2166458,2233497,2340466,2395544,2505016,2523015,2615932,2709651,2788715,3351975,3298912,3382749,3654068,3540960,3686679,3922772,4055489,3816524,3905582,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",1167887,1238088,1288181,1357472,1315720,1375036,1373688,1415204,1461162,1474755,1637074,1633249,1582612,1546321,1550147,1556700,1642586,1704559,1584356,1575680,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",14,"321","    Wood product manufacturing",17728,19352,20369,22088,18195,18304,18335,19205,18682,19775,21994,22103,22580,22558,21771,21570,22146,22587,23014,25001,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",73653,75652,79648,85086,74322,79231,75930,77464,79000,82125,87969,89055,93853,96835,97012,97696,96368,99509,87769,93397,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",16,"331","    Primary metal manufacturing",296014,307002,307594,309932,259805,264546,261837,264425,264541,270878,304881,295853,284421,276416,281489,262787,270784,267534,258317,264032,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",155658,168275,174649,193749,165043,176590,181357,197434,202363,202821,235281,236553,237544,239784,244739,249023,249758,249126,213379,207376,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",18,"333","    Machinery manufacturing",161495,179285,188166,206160,190670,191721,189977,199277,209480,214790,229932,230005,224316,228558,236497,239688,247230,261119,244404,255501,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",76630,79337,82190,90874,100143,97162,88621,88149,94892,92152,115204,123007,114840,112365,111192,111840,115074,119930,109732,99988,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",63964,65855,66479,72928,81108,91374,93104,85387,102238,86145,91809,79226,61657,14758,-1884,18756,55516,62288,58901,57437,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",233044,247304,268189,264408,308114,333266,343536,354951,352801,365241,391860,399701,375934,394319,400424,393142,403739,415550,404577,415265,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",41939,46144,49550,56002,56623,57544,56843,61884,65497,69819,81815,80818,90393,86090,83353,82210,81440,87551,77189,87878,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",23,"337","    Furniture and related product manufacturing",10754,12278,13206,15131,13128,14314,14652,15792,16190,16328,18146,18201,18150,17574,16601,16786,16713,17209,16277,17087,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",24,"339","    Miscellaneous manufacturing",37008,37604,38141,41115,48570,50986,49496,51235,55478,54680,58182,58727,58922,57064,58952,63202,83818,102156,90799,52717,(NA)
 "39000" ,"Ohio",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",907590,928369,945315,982994,1079824,1129980,1149327,1200728,1248489,1313960,1714902,1665663,1800138,2107747,1990814,2129979,2280186,2350930,2232168,2329903,(NA)
