GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",11422017,11597078,12244224,12610882,13089032,13958365,14476895,15436307,15815523,16723256,16811483,17151078,17651698,17961525,18716795,19061647,20255492,20047579,19874031,20739521,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",11599764,11738298,12393571,12746811,13235582,14130093,14661467,15635930,16016376,16927221,17010424,17366531,17900854,18172637,18967217,19318624,20560810,20355013,20146838,21011244,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",80820,-129037,-378040,-297015,-420874,-119477,-202243,-99584,-386056,-180864,-101525,-44429,27973,-11944,-18357,5270,42693,79478,-665,-60843,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",71444,-139787,-390584,-308099,-432219,-130687,-213714,-112364,-399934,-195931,-117396,-62533,11628,-29120,-36086,-12875,23794,62302,-17113,-78197,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",9376,10750,12544,11085,11345,11210,11471,12780,13878,15067,15870,18104,16346,17176,17729,18145,18899,17176,16447,17354,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",21507,24236,25362,28597,27495,26142,27863,30758,31136,33434,34879,35037,30596,32957,38614,45198,54072,67437,55058,52178,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",159,227,201,196,415,700,868,951,922,1640,1711,2039,1328,1140,1116,1856,3913,4348,955,966,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",20599,23223,24364,27530,26629,24974,26909,29654,29946,31507,32852,32691,28951,31513,36022,41563,48567,61569,52569,49656,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",750,786,796,872,452,468,86,153,268,286,316,308,317,304,1476,1780,1592,1520,1534,1556,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",486910,504075,540491,566107,543555,565544,641143,744599,709260,765920,771293,846422,861140,891016,954181,983235,1017324,924255,908621,873462,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",72630,80843,89616,91962,95678,102157,109007,117213,123154,116438,113164,107327,104590,99943,99714,102261,109754,107099,111318,116242,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",772614,787892,831543,939441,951677,1039465,1069107,1137975,1192296,1232026,1265671,1232513,1313299,1276313,1329970,1381204,1498758,1462913,1412897,1437219,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",382863,399346,431827,455069,486047,530785,551461,574272,601437,611289,626911,637675,646992,612786,617297,651537,708404,682909,649143,638298,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",14,"321","    Wood product manufacturing",18892,19204,20217,21087,20092,21101,22392,23673,25027,25969,26693,27010,27420,25208,25298,25405,25978,24623,24318,26192,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",14704,15395,16675,16996,17117,18575,20035,21747,23488,23812,24725,25399,26868,26173,26412,25994,25954,24980,24890,25836,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",16,"331","    Primary metal manufacturing",55133,53729,57248,57071,53827,62348,64195,68335,68720,68206,73823,74183,76485,82865,86567,89541,86733,81256,76904,78094,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",62742,67058,71202,75563,72193,79602,82998,86478,93007,94445,98069,103873,104482,104231,112034,114592,124183,114854,108464,111280,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",18,"333","    Machinery manufacturing",96770,104804,117324,121502,124179,128412,131212,136760,142580,144283,148983,154407,162858,163922,166057,173061,174434,164058,156968,166094,(NA)
 "55000" ,"Wisconsin",3,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",37006,37946,41474,45658,58622,66181,69748,68279,75895,75232,81659,81881,85398,83305,85696,86754,89756,85459,80097,72477,(NA)
