GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",275920626,296705021,318046408,350763406,360651982,360466177,369813833,392080407,406423597,426673937,451300580,462384046,444948862,457322711,475078191,490273438,503122474,524381090,550146944,562013603,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",234236741,253376180,271934759,301896015,308710011,305790821,312592358,331865640,343685859,361348708,382837780,391199357,372621413,383278485,400012805,414264957,424311261,442617480,465340236,476320968,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",675288,686263,704093,784581,(D),(D),917425,981650,904023,1057131,1152134,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",403948,407782,377028,437994,460888,571873,512853,499237,403202,450520,532843,509743,487362,464474,402826,639907,654493,695122,583719,652753,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",271340,278481,327065,346587,(D),(D),404572,482414,500821,606610,619291,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",155096,178989,191014,189918,(D),(D),232396,247772,251963,280637,273413,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",979,1079,552,708,0,(D),(D),1324,1373,739,1610,(D),(D),722,1157,(D),(D),(D),(D),(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",143884,168134,179997,179364,208881,(D),224478,238188,244967,274171,259045,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",10233,9776,10465,9847,(D),3880,(D),8260,5623,5727,12758,13713,13061,(D),(D),19552,(D),24272,23636,22622,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",2375523,2410437,2596221,2764885,(D),(D),2753369,2974066,2827754,2822525,2979237,3194559,3205120,3255476,3450745,3186769,3278650,3385016,3365535,3397501,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",11,"23","  Construction",10498725,11787177,13195245,15121077,16645758,(D),17049756,17954344,18495318,19238037,19981505,19947899,16969601,16338605,16962370,17841228,18857482,20247446,22198077,23553516,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",12,"31-33","  Manufacturing",49962412,52076472,54611790,58179715,55880178,52123531,51525838,53047978,53244400,54208057,56823174,55899952,50938451,52660885,54259000,54895451,55176217,55832428,57010097,56169128,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",35860781,37557801,39504157,42360787,40452637,37358746,36568466,(D),38326916,39100793,41083685,40782274,37228666,38502934,39860597,40351645,40298466,40504341,40937685,41242473,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",14,"321","    Wood product manufacturing",639707,691436,735127,804292,763559,(D),752680,(D),(D),(D),791110,(D),561844,(D),(D),(D),637020,668536,(D),(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",816965,864997,920774,970656,965242,920753,880206,923274,970147,991255,1052219,990780,820715,830871,859619,871673,869457,919378,955588,986168,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",16,"331","    Primary metal manufacturing",1123061,1105902,1143689,1175251,1056535,956876,906579,946625,951781,(D),(D),(D),(D),(D),(D),(D),(D),853314,842197,841852,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",5820035,5899551,5922991,6207512,5909523,5526532,5410567,5757415,6106334,6197454,6179483,6219324,5497213,5787842,6107049,6550218,6553713,6604893,6640161,6585376,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",18,"333","    Machinery manufacturing",4470502,4491026,4444638,4867802,4524543,4011793,3823614,4116865,4193393,4208057,4541060,4459354,3966463,4060750,4409200,4253984,4146589,4257330,4342801,4256184,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",11055576,11913798,12939375,14917418,13643879,11887579,11568157,11882483,11508784,11740986,12538517,12180190,11157482,11770733,11984635,11937114,11710490,11835667,11944637,12191305,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",2300886,2401136,2469216,2749616,2744829,(D),2546426,2540683,2534085,2608416,2886839,2848704,2629239,2660642,2817165,2822848,2965534,2778279,(D),2525161,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",650969,727524,738597,725400,640559,610651,596441,654078,(D),570856,(D),(D),404169,390583,397602,401768,(D),(D),516914,(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",4916822,5119372,5354516,5317349,5465944,(D),5712104,6178305,(D),(D),(D),(D),7143594,7322370,7415773,7596384,7736656,7681608,7861505,(D),(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",23,"337","    Furniture and related product manufacturing",617361,663386,727293,773606,746566,751376,721360,747804,762702,767698,794195,(D),(D),613972,619424,630115,635368,(D),686278,684782,(NA)
 "91000" ,"New England",1,SAGDP4N,"Compensation of employees","Thousands of dollars",24,"339","    Miscellaneous manufacturing",3448896,3679673,4107941,3851886,3991460,3972440,3650332,3737564,3787299,3841503,3840048,3834667,3605788,3670291,3785746,3792417,3767010,3759390,3911794,3900300,(NA)
