GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",801135367,870776194,944701672,1050184523,1076166220,1088562402,1134456240,1209125278,1276231200,1354839488,1428489653,1451670172,1385113285,1410384067,1472859999,1547524417,1608250583,1700995773,1815118665,1893085337,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",641701540,702872179,766502438,857591076,865950353,863390680,896452125,959296243,1015327759,1080392330,1135631788,1143820187,1072789772,1092554632,1149914899,1224649724,1274158361,1352648648,1450195161,1513803758,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",9972815,10360733,11764817,11845630,(D),11720037,11959334,13059269,13712184,15125692,15354224,16146913,16547226,16486865,16124340,18492945,19740624,19893704,20574642,21589546,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",6006026,6369936,7322513,7439108,7432115,7037329,7103351,7589114,8252107,8019077,7948573,8688478,9280491,8928949,7880367,9313102,10140649,9670150,9486266,9880676,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",3966789,3990797,4442304,4406521,(D),4682708,4855983,5470156,5460077,7106615,7405651,7458435,7266735,7557916,8243972,9179843,9599975,10223554,11088376,11708869,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",4071753,4070283,3775290,3946442,(D),3859457,3869385,4437477,4701419,5604307,6306592,7115079,6653948,7324211,7858387,8777485,8958595,9284225,8981448,7754791,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",1313727,1208603,1127993,1209682,1391494,1363162,1372161,(D),(D),2058682,2381131,(D),(D),3127855,3192644,3650193,3738727,3944528,3934722,(D),(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",1683855,1707330,1668993,1584752,(D),1435754,(D),(D),(D),(D),(D),2066053,1911100,2022173,2197878,2388106,2516794,2517283,2649996,2657116,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",1074171,1154350,978303,1152008,1282875,1060541,(D),1090386,1234315,(D),(D),(D),(D),2174183,2467865,2739187,2703074,2822413,2396730,(D),(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",5462780,5662172,6119554,6426630,6774350,7036064,7337670,8223011,8336441,9287630,9515386,9995376,10383590,10285126,11114016,10985434,11791594,11737966,12375409,12801358,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",11,"23","  Construction",39559848,44354421,49557136,55878519,59658826,60160016,62985469,70171031,78257316,84896466,88329508,83838999,67234695,59721233,59998042,63937780,69310283,75659239,84943503,92396542,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",12,"31-33","  Manufacturing",123200642,132098563,142324400,159900244,147405874,137410218,137471681,144553142,150827372,158369290,162872585,160351634,148275399,151480569,157877609,164215190,166752579,176068028,183775170,189850297,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",90480833,97296741,105447785,120800332,109243941,99802588,(D),104060384,108593922,115347034,118172537,115519826,104471856,108809371,114756616,118585101,119330884,126640017,132598809,137992029,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",14,"321","    Wood product manufacturing",3782328,3883080,4071758,4244947,(D),(D),(D),(D),4690204,(D),(D),(D),(D),2857845,2854596,2974478,(D),(D),3786559,3737767,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",2668747,2839994,3020355,3263588,3384065,3395116,3527351,3786513,4076195,(D),4225635,3814048,3010958,2890679,2911000,3002013,3126259,3362085,3608102,3721076,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",16,"331","    Primary metal manufacturing",2645050,2730835,2694008,2860529,(D),(D),(D),2410757,(D),2757575,2868199,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",8667409,9108222,9186638,9952710,9573181,8859203,8820265,9440450,9902682,10365302,(D),(D),(D),9450535,10084693,10677074,10874488,11460212,11987909,12074837,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",18,"333","    Machinery manufacturing",7360326,7909638,8423110,10306264,8971431,8045980,8094934,8037080,8264775,8735755,9006840,8705399,7503598,7825204,8729036,(D),(D),(D),(D),(D),(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",36810333,39366406,46072500,57190471,(D),41106520,40067875,41940021,44214855,47131041,47920280,45233526,42004072,46297600,48843842,50057697,(D),(D),(D),(D),(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",2135873,2365197,2702560,3087946,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3466036,(D),(D),(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",2334973,2704732,2849245,2987343,2859008,3020428,3001235,3210505,3304917,3327351,3226542,3286601,2564516,2526170,1939999,1936594,1975838,2427655,2837320,3135484,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",15961155,16981398,16540205,15807089,15942730,15656839,14974228,16182776,16667880,18557421,19375203,20158696,20050514,20057795,21744879,22527072,23222753,24265600,25061419,24546062,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",23,"337","    Furniture and related product manufacturing",2578593,2910372,3139607,3397006,3327915,3249232,3222214,3470658,3535338,3589330,3393156,(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",24,"339","    Miscellaneous manufacturing",5536045,6496869,6747801,7702441,7675622,7282930,7894845,8345720,8622601,9247538,9926517,10030510,(D),9478077,9690184,10280433,10639558,11055969,11365036,10991488,(NA)
 "98000" ,"Far West",8,SAGDP4N,"Compensation of employees","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",32719809,34801821,36876615,39099911,38161933,37607630,(D),40492758,42233451,43022256,44700049,44831808,43803543,42671197,43120992,45630089,47421695,49428011,51176361,51858268,(NA)
