GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",1,"...","All industry total",611613760,639472127,673583958,708555408,727689617,760031227,805616986,868097422,942437330,997040084,1036830535,1049740520,1026819244,1063073961,1103723884,1136115215,1188661004,1240894111,1269890119,1303707115,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",2,"..."," Private industries",611365662,639222022,673319844,708266263,727366617,759701230,805266983,867720422,942030331,996608084,1036372537,1049273514,1026342237,1062572961,1103201886,1135589585,1188127005,1240330111,1269312117,1303116116,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",5256776,4983218,5568840,5493307,5460408,5695125,6121604,6222291,6393736,7020927,8059647,8768920,8546979,8985683,9540277,9837993,10257858,11644210,10910411,10327512,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",4,"111-112","   Farms",4435454,4208465,4744215,4626376,4628404,4893173,5221587,5302282,5344757,5870934,6742650,7149924,7272960,7515717,7904266,8217594,8533549,9930647,9345045,8768563,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",821322,774753,824625,866931,832004,801952,900017,920009,1048979,1149993,1316997,1618996,1274019,1469966,1636011,1620399,1724309,1713563,1565366,1558949,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",12969538,12214917,12011203,14452993,14886928,14697094,17167857,20347160,26148161,30099011,33753076,42434886,29798190,33230170,37913990,40301615,41932818,44091877,35860315,33223938,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",7,"211","   Oil and gas extraction",9234298,8516536,8272978,10537660,11122913,11148097,13297886,16167133,21234149,24701998,27782082,35893914,23812161,26479137,30009930,32002646,33404429,35482751,28513260,26087998,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",8,"212","   Mining (except oil and gas)",3043069,2982014,3020679,3154125,3071016,2810987,3099986,3333013,3887004,4174010,4550990,4923996,4340014,5036018,5992083,5962886,6296621,6222386,5079880,4871659,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",9,"213","   Support activities for mining",692171,716367,717546,761208,693000,738009,769986,847014,1027008,1223003,1420004,1616976,1646014,1715015,1911978,2336082,2231769,2386741,2267176,2264282,(NA)
 "00000" ,"United States*", ,SAGDP6N,"Taxes on production and imports","Thousands of dollars",10,"22","  Utilities",31759311,32346774,33560158,35124598,34914867,36822795,38433009,41156206,43928949,48122930,51593008,53478055,55139431,56854928,58040998,58914852,59322518,60247278,60661672,62599317,(NA)
