GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",1,"...","All industry total",285543824,282135562,304561646,307344081,332817988,347014334,347855088,360388050,386963807,399235130,386341087,362611459,453210517,480064654,477460039,539377652,546642231,577150915,603006916,640580707,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",2,"..."," Private industries",274299235,270210208,291703184,294565767,319866338,333691525,334168327,345744693,371478417,383778563,369332829,345337043,435289719,461754176,458112586,518826268,525115897,555078268,582076920,619042713,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",811085,1062389,1279740,1253172,1427257,825976,1083121,1450166,1676180,1421666,1649063,1910603,1238593,1881034,2350518,1859249,2279562,2257474,1645811,1324647,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",4,"111-112","   Farms",639792,938222,1150401,1118134,1303166,707164,946086,1315339,1520182,1244115,1503601,1774029,1134865,1753318,2242022,1746500,2169775,2138627,1508527,1195800,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",171293,124167,129339,135038,124091,118812,137036,134827,155998,177552,145462,136574,103728,127717,108497,112749,109787,118848,137283,128847,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",90381,107003,146449,140191,149354,157626,173057,252773,307596,448704,505621,653345,602572,606122,434878,414976,349079,306699,172108,321150,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",7,"211","   Oil and gas extraction",1625,-2146,-6421,-3124,1314,2137,12188,42439,49028,45169,70854,107724,73045,80471,71060,85945,116396,94591,119,4551,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",8,"212","   Mining (except oil and gas)",84942,107771,151946,142879,146035,153475,159617,207060,245885,364863,375997,442892,493957,489809,329326,290354,218522,194072,164034,317948,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",9,"213","   Support activities for mining",3814,1378,924,436,2005,2015,1252,3273,12683,38672,58771,102728,35570,35843,34492,38678,14161,18035,7955,-1349,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",10,"22","  Utilities",6569673,5852042,6602884,6223578,6619254,5686081,6628996,8422816,7913718,8542564,8023756,8053225,8565940,10259098,10251223,9714272,10265526,10837087,10126912,9486757,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",11,"23","  Construction",4793420,4116117,5357047,6333366,7388208,8389856,9358412,10627575,12066767,12192915,13514613,12563720,13299151,11085185,9907400,10267847,10776997,11023732,12373946,13599843,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",12,"31-33","  Manufacturing",18814353,20544389,21525750,22762267,18780802,22506041,20793143,21862100,22453258,26506355,24437366,23431577,28777633,27661977,22270852,21262298,22142585,24084917,26027239,25707736,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",9165402,10115529,9742679,8554969,5211862,6626101,5359813,5684468,6920863,6259884,7033386,7172050,6425121,8597798,8309440,9163289,11242248,11151558,10867225,10588897,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",14,"321","    Wood product manufacturing",99350,82588,45715,80400,85723,96869,96439,25156,55395,7077,60314,110165,71488,148985,121657,87256,94573,162869,138322,194517,(NA)
 "36000" ,"New York",2,SAGDP7N,"Gross operating surplus","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",1193085,1115053,912923,961174,467984,555197,472603,1036316,1024317,940913,765909,737151,845872,497368,965095,576489,653518,1589703,1545416,1740686,(NA)
