GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",1,"...","All industry total",3527983,3473279,3546794,3715374,3643426,3750997,3877242,4422270,4311982,5170174,5601917,5953708,5369845,5224517,5285952,5759609,5944244,6745093,6333998,6233108,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",2,"..."," Private industries",3557966,3502118,3575277,3741614,3669734,3779662,3910374,4458471,4370392,5220367,5647050,5998431,5431216,5287043,5352511,5821600,6013543,6806203,6388661,6294207,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",-34428,-79723,-190492,-168963,-213608,-79249,-92556,-79340,-193389,-92717,-69012,-53145,-36110,-67583,-42829,-34893,-19801,-22424,-27220,-64142,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",4,"111-112","   Farms",-37573,-83623,-194074,-172784,-217339,-83011,-96249,-83432,-197332,-97070,-73935,-58919,-41153,-72737,-48295,-40201,-25185,-27822,-32018,-69357,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",3145,3900,3582,3821,3730,3762,3694,4092,3943,4353,4923,5774,5042,5153,5466,5308,5385,5397,4797,5215,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",549427,505391,454840,708109,746284,611439,731167,837697,1051227,1203842,1394361,1616382,888095,1028565,1093957,1090759,1140446,1458533,1177801,994976,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",7,"211","   Oil and gas extraction",441299,403836,358375,590013,624076,508077,615590,713803,909243,1040490,1208852,1398635,735628,860327,906579,877374,913491,1189483,971525,806556,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",8,"212","   Mining (except oil and gas)",92633,85886,82058,99376,103660,85682,96593,102271,117249,129859,148450,174950,113069,131245,138641,151135,159903,188956,132955,118547,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",9,"213","   Support activities for mining",15496,15669,14406,18721,18548,17681,18985,21622,24735,33493,37059,42797,39398,36993,48737,62250,67052,80094,73321,69874,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",10,"22","  Utilities",148298,146724,153007,150877,151587,151303,152292,167322,159824,192903,210436,227427,254383,245237,248835,277723,277671,295762,282313,302088,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",11,"23","  Construction",56588,59690,64059,63584,56090,55911,56450,65259,68506,90406,92831,89705,84692,68855,63882,68078,67413,76939,72482,73696,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",12,"31-33","  Manufacturing",51438,54037,56959,58822,59017,61459,61562,60689,58504,69865,78937,81383,84115,80352,94254,103133,113056,114067,117556,111386,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",34204,36362,38073,38782,38517,40225,39915,38541,36679,39908,44239,44443,45667,41504,47226,48966,51339,51554,50485,44713,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",14,"321","    Wood product manufacturing",1104,1199,1363,1240,880,909,919,1069,1073,1333,1296,1271,1213,1057,1094,1140,1034,1117,1239,1363,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",2445,2761,2776,2824,2444,2589,2564,2616,2655,3101,3509,3589,3948,3470,3521,3355,3122,3339,3479,3486,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",16,"331","    Primary metal manufacturing",3183,3094,2999,2333,1485,1414,1063,1206,1042,1128,1305,1399,1492,1360,1381,1419,1323,1211,1561,1561,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",2108,2130,2289,2272,2037,2082,1926,2133,2077,2356,2770,3086,3081,2887,3109,3304,3347,3501,3717,3774,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",18,"333","    Machinery manufacturing",1596,1738,1903,2029,1761,1745,1632,1580,1573,1817,2097,2187,2446,2183,2093,2273,2141,2266,2254,2106,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",16900,18160,19067,20578,23444,25151,26038,24068,22215,22946,24833,24011,26522,24768,29587,30654,30364,30013,27828,24663,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",658,686,750,829,682,493,479,470,441,512,521,519,416,-147,-201,15,428,519,597,540,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",1504,1567,1699,1599,1420,1183,837,834,922,1034,958,900,971,924,1027,1143,1029,1104,1080,1034,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",2136,2215,2374,2349,1837,1848,1676,1792,2010,2970,3970,4376,2617,2304,2648,2732,2607,2866,3012,2882,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",23,"337","    Furniture and related product manufacturing",313,348,371,370,315,356,350,383,366,461,627,638,594,475,483,406,378,405,410,426,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",24,"339","    Miscellaneous manufacturing",2256,2462,2482,2360,2213,2456,2429,2392,2305,2250,2352,2467,2367,2222,2485,2525,5565,5215,5309,2877,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",17234,17675,18886,20041,20500,21234,21647,22148,21825,29957,34698,36940,38448,38849,47027,54167,61717,62513,67071,66672,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",26,"311-312","    Food and beverage and tobacco products manufacturing",6848,6706,7230,8289,9138,9755,9330,9037,9302,15335,16759,17738,14935,18747,20896,24620,28603,27665,29196,33412,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",297,269,300,285,202,216,174,200,204,225,260,232,215,199,201,202,204,198,153,151,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",476,577,504,449,245,238,228,216,173,165,205,209,183,192,204,199,194,228,234,243,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",29,"322","    Paper manufacturing",1244,1388,1511,1523,1178,1252,1233,1288,1191,1258,1385,1365,1378,1231,1328,1304,1252,1276,1341,1483,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",30,"323","    Printing and related support activities",885,974,1060,1007,758,730,668,703,694,721,819,834,871,712,733,752,704,744,786,821,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",4745,5124,5245,5465,5689,5681,6092,6075,5583,6906,8353,8973,10893,8179,10230,12249,14190,14878,17393,13732,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",32,"325","    Chemical manufacturing",1963,1903,2084,2047,2238,2385,3141,3818,3922,4407,5894,6647,8943,8576,12291,13613,15410,16287,16593,15356,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",33,"326","    Plastics and rubber products manufacturing",776,734,952,976,1052,978,781,812,756,940,1022,943,1031,1013,1143,1229,1160,1235,1373,1475,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",34,"42","  Wholesale trade",731146,733758,774113,735681,717753,687935,713372,791592,790291,850124,812935,822134,687245,719059,811243,888698,937157,960939,968047,945459,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",35,"44-45","  Retail trade",672474,653952,714076,705832,725651,747996,747204,842303,716001,883470,971970,944870,1022453,923686,841143,977332,998967,1126146,1043861,1066324,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",36,"48-49","  Transportation and warehousing",69738,83815,87066,89896,63771,91938,78388,100913,107042,110662,122617,125991,112351,102456,103652,109109,113842,140733,141774,156857,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",37,"481","   Air transportation",34591,43754,44909,47525,25202,50129,38517,53352,55331,53555,59565,60757,58050,53138,51093,51455,58104,71664,75553,87316,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",38,"482","   Rail transportation",2760,4513,4258,4287,4784,4119,4085,4416,4444,6049,7059,8071,7337,5886,8700,11686,11627,10905,11392,11947,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",39,"483","   Water transportation",658,765,868,808,129,35,87,76,80,86,135,97,55,43,69,115,499,824,795,540,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",40,"484","   Truck transportation",12797,12192,13294,13772,12904,12680,12697,13764,18179,21624,23456,23948,22931,21207,22303,22922,22933,31741,28684,30535,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",41,"485","   Transit and ground passenger transportation",4285,4439,4931,5292,4794,5183,4580,4646,4776,5922,6516,6915,9153,9069,7470,7212,7209,8250,7630,7556,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",42,"486","   Pipeline transportation",9018,11263,11762,11109,9316,12948,11894,17680,17164,15525,18928,19313,6577,5384,6332,7700,5757,9008,9142,9940,(NA)
 "35000" ,"New Mexico",6,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",43,"487-488, 492","   Other transportation and support activities",5066,6274,6302,6339,5981,6148,5851,6259,6364,6973,5905,5697,6800,6359,6356,6440,6194,6725,6963,7441,(NA)
