GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",1,"...","All industry total",17270023,18876147,20024077,21474594,22065608,22958883,23972635,26050407,28262271,30015485,31683310,32093556,31161901,33688001,35669601,35265411,36423723,37933471,38372684,39844601,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",2,"..."," Private industries",17256596,18862160,20008451,21455988,22034790,22939015,23951397,26026511,28235634,29985002,31648116,32061216,31133575,33659603,35634235,35227304,36388553,37897425,38337291,39808392,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",297142,290327,306007,312048,301089,327264,325094,329822,348962,396866,503658,502234,475755,485996,506415,506878,532531,599413,567762,539527,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",4,"111-112","   Farms",259883,252367,264824,271230,261127,286393,281970,283844,301404,345678,445183,435673,421026,424157,440142,444580,467845,536605,505689,476503,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",37259,37960,41182,40818,39962,40871,43124,45978,47558,51188,58475,66561,54730,61839,66274,62298,64686,62808,62073,63024,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",1048503,1093821,1083736,1278042,1430763,1371987,1770992,2279492,2932197,3505726,3770120,4182843,3471585,3816316,4503541,4144123,4388878,4585261,3924383,3544651,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",7,"211","   Oil and gas extraction",498974,540843,513619,657440,792612,762926,1024965,1435620,1886926,2266905,2442193,2697940,2215091,2521300,2870392,2578436,2801098,3007589,2694126,2388792,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",8,"212","   Mining (except oil and gas)",494640,493980,514223,555492,568046,532104,666476,745956,910091,1065283,1115803,1232934,1037041,1057093,1375327,1290961,1320942,1304405,985254,928139,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",9,"213","   Support activities for mining",54889,58998,55894,65110,70105,76958,79551,97915,135179,173538,212124,251969,219452,237923,257822,274726,266838,273267,245003,227721,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",10,"22","  Utilities",806766,828528,865565,862346,873169,949608,954588,1038486,1121130,1254786,1227790,1299271,1391673,1602030,1677887,1621931,1544658,1581420,1662980,1749879,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",11,"23","  Construction",154162,182162,202686,218878,218971,228428,231465,261923,287248,297237,317125,285824,266392,301219,287746,284495,304686,309465,336827,358230,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",12,"31-33","  Manufacturing",1029777,1159853,1149643,1276036,1295622,1311828,1352418,1388113,1428440,1328340,1390383,1433476,1567249,1699220,1771382,1698486,1851964,1883758,1917595,1938555,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",358396,392898,418301,455786,497303,520400,529484,541480,547436,548729,578295,590195,615181,667606,716574,652353,774537,770960,781730,719008,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",14,"321","    Wood product manufacturing",27649,28775,29744,30668,25093,25413,25733,27682,28367,30256,31817,29806,27498,25623,25979,25417,26564,26813,28514,30586,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",29362,32342,34334,35794,33423,34215,35813,37458,38859,42221,48558,48487,49615,53910,53442,51490,50127,50052,51335,53517,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",16,"331","    Primary metal manufacturing",36367,36507,29285,31183,27616,23270,23403,26602,23957,24166,29330,34035,38831,40813,44552,42353,41873,40078,40261,39718,(NA)
 "97000" ,"Rocky Mountain",7,SAGDP6N,"Taxes on production and imports","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",33765,36312,38233,39469,37908,40345,41132,43492,42796,45063,49075,55101,52973,57537,67920,60716,89522,81443,81290,80748,(NA)
