GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",800969668,853163352,903974102,954728864,973743118,987664657,1012918993,1055990000,1091116577,1133306849,1171529839,1184645043,1123159787,1140520698,1188343504,1234960721,1266091664,1312864227,1366792029,1402647770,(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",678141161,725878186,769381940,812217204,821627224,827322961,845308078,880825415,910150779,947799096,980057333,986677002,919793699,929873116,979086993,1025541882,1053229542,1097263069,1146509416,1180479600,(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing, and hunting",2424456,2689877,2609021,2756234,2832627,2821181,2895223,3301800,3020630,3094117,3966791,3792506,3802990,3432141,3763529,4386180,4291692,4705444,4716154,5201663,(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",1994317,2227386,2111978,2268473,2322401,2315115,2378646,2690801,2434905,2353643,3202333,3009561,2964712,2604029,2885379,3412188,3302053,3532125,3490037,3899207,(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",430139,462491,497043,487761,510226,506066,516577,610999,585726,740473,764458,782945,838278,828112,878150,973992,989639,1173319,1226118,1302455,(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",2275697,2314731,2320962,2253630,2336526,2153981,2185380,2321947,2411845,2645594,2689265,2768183,2615215,2767175,2942518,3258969,3178577,3599151,3400430,2956481,(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",232077,224382,252486,242546,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",1830082,1880503,1875436,1803308,1822949,1662342,1676680,1741955,1802896,1912310,1905835,1908472,1791243,1919883,1997427,2122534,2142047,2279292,2214447,2020363,(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",213538,209846,193039,207776,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "93000" ,"Great Lakes",3,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",7647734,7694639,8596869,8890294,9439412,9340993,8929384,9142770,9417880,10339784,10558167,11265538,11251351,11116091,11630489,11342411,11835391,12183811,12541971,13053563,(NA)
